client_id,event_type,event_start,event_end
150,1,1049931,1052697
150,0,1052697,1058154
150,1,1058154,1059054
150,0,1059054,1062435
150,1,1062435,1065219
150,0,1065219,1065600
66,1,0,0
66,0,0,25103
66,1,25103,26003
66,0,26003,26608
66,1,26608,27508
66,0,27508,27876
66,1,27876,28776
66,0,28776,28800
66,1,28800,172800
66,0,172800,180612
66,1,180612,181512
66,0,181512,197009
66,1,197009,201600
66,0,201600,432000
66,1,432000,452054
66,0,452054,452177
66,1,452177,460800
66,0,460800,526938
66,1,526938,528784
66,0,528784,543658
66,1,543658,547200
66,0,547200,611342
66,1,611342,613210
66,0,613210,626988
66,1,626988,627889
66,0,627889,629694
66,1,629694,633600
66,0,633600,692252
66,1,692252,693723
66,0,693723,714704
66,1,714704,720000
66,0,720000,788157
66,1,788157,791098
66,0,791098,802816
66,1,802816,806400
66,0,806400,1036800
66,1,1036800,1065600
192,1,0,0
192,0,0,22629
192,1,22629,23529
192,0,23529,25038
192,1,25038,25938
192,0,25938,26778
192,1,26778,27678
192,0,27678,28002
192,1,28002,28800
192,0,28800,90590
192,1,90590,91490
192,0,91490,92113
192,1,92113,93013
192,0,93013,115200
192,1,115200,174615
192,0,174615,175044
192,1,175044,176955
192,0,176955,178106
192,1,178106,180905
192,0,180905,191433
192,1,191433,201600
192,0,201600,691200
192,1,691200,691493
192,0,691493,692269
192,1,692269,693169
192,0,693169,694089
192,1,694089,694989
192,0,694989,695964
192,1,695964,696864
192,0,696864,697087
192,1,697087,707554
192,0,707554,711172
192,1,711172,716775
192,0,716775,720000
192,1,720000,806400
192,0,806400,1036800
192,1,1036800,1065600
197,1,0,691200
197,0,691200,694758
197,1,694758,695658
197,0,695658,695959
197,1,695959,696859
197,0,696859,697085
197,1,697085,711354
197,0,711354,711773
197,1,711773,714534
197,0,714534,714783
197,1,714783,717547
197,0,717547,718432
197,1,718432,720000
197,0,720000,777600
197,1,777600,806400
197,0,806400,1036800
197,1,1036800,1065600
203,1,0,0
203,0,0,22385
203,1,22385,23285
203,0,23285,25042
203,1,25042,25942
203,0,25942,26611
203,1,26611,27511
203,0,27511,28800
203,1,28800,86400
203,0,86400,90411
203,1,90411,93195
203,0,93195,115200
203,1,115200,201600
203,0,201600,432000
203,1,432000,436037
203,0,436037,460800
187,1,0,0
187,0,0,172800
187,1,172800,174601
187,0,174601,174973
187,1,174973,201600
187,0,201600,700381
187,1,700381,702145
187,0,702145,704514
187,1,704514,705414
187,0,705414,705592
187,1,705592,707419
187,0,707419,719066
187,1,719066,720000
187,0,720000,779022
187,1,779022,783598
187,0,783598,787546
187,1,787546,788446
187,0,788446,791323
187,1,791323,793134
187,0,793134,795686
187,1,795686,798978
187,0,798978,805580
187,1,805580,806400
187,0,806400,1042591
187,1,1042591,1043834
187,0,1043834,1048596
187,1,1048596,1051345
187,0,1051345,1065050
187,1,1065050,1065600
127,1,0,0
127,0,0,19719
127,1,19719,26289
127,0,26289,26474
127,1,26474,28800
127,0,28800,90824
127,1,90824,92703
127,0,92703,115200
127,1,115200,194708
127,0,194708,194832
127,1,194832,201600
127,0,201600,432000
127,1,432000,460800
127,0,460800,518400
127,1,518400,547200
127,0,547200,604800
127,1,604800,633600
127,0,633600,1041504
127,1,1041504,1042437
127,0,1042437,1050217
127,1,1050217,1053897
127,0,1053897,1065600
141,1,0,0
141,0,0,20102
141,1,20102,21989
141,0,21989,22463
141,1,22463,23363
141,0,23363,25837
141,1,25837,27769
141,0,27769,27895
141,1,27895,28800
141,0,28800,90448
141,1,90448,91348
141,0,91348,91866
141,1,91866,92768
141,0,92768,115200
141,1,115200,175044
141,0,175044,178044
141,1,178044,191135
141,0,191135,193655
141,1,193655,201600
141,0,201600,432000
141,1,432000,432755
141,0,432755,432929
141,1,432929,460800
141,0,460800,518400
141,1,518400,547200
141,0,547200,604800
141,1,604800,607117
141,0,607117,608309
141,1,608309,633600
94,1,0,86400
94,0,86400,90755
94,1,90755,91655
94,0,91655,115200
94,1,115200,173700
94,0,173700,175922
94,1,175922,177691
94,0,177691,179934
94,1,179934,181765
94,0,181765,184889
94,1,184889,194480
94,0,194480,200776
94,1,200776,201600
94,0,201600,432000
94,1,432000,432520
94,0,432520,438107
94,1,438107,439022
94,0,439022,446354
94,1,446354,448669
94,0,448669,459705
94,1,459705,460800
94,0,460800,518400
94,1,518400,519733
94,0,519733,521281
94,1,521281,525952
94,0,525952,529969
94,1,529969,532064
94,0,532064,540238
94,1,540238,541147
94,0,541147,547200
94,1,547200,604800
94,0,604800,609892
94,1,609892,611359
94,0,611359,614662
94,1,614662,616509
94,0,616509,620944
94,1,620944,621844
94,0,621844,633600
94,1,633600,691200
94,0,691200,705474
94,1,705474,708300
94,0,708300,708804
94,1,708804,709704
94,0,709704,712824
94,1,712824,714936
94,0,714936,716843
94,1,716843,720000
94,0,720000,779328
94,1,779328,780376
94,0,780376,785270
94,1,785270,786170
94,0,786170,788929
94,1,788929,794690
94,0,794690,797361
94,1,797361,799216
94,0,799216,803359
94,1,803359,804277
94,0,804277,805169
94,1,805169,806400
94,0,806400,1036800
94,1,1036800,1037134
94,0,1037134,1039840
94,1,1039840,1043151
94,0,1043151,1047647
94,1,1047647,1053651
94,0,1053651,1061471
94,1,1061471,1062854
94,0,1062854,1065600
91,1,0,0
91,0,0,19813
91,1,19813,27410
91,0,27410,27590
91,1,27590,28800
91,0,28800,90612
91,1,90612,91512
91,0,91512,91934
91,1,91934,92834
91,0,92834,115200
91,1,115200,201600
91,0,201600,432000
91,1,432000,460800
91,0,460800,518400
91,1,518400,547200
91,0,547200,604800
91,1,604800,633600
91,0,633600,691200
91,1,691200,692059
91,0,692059,692273
91,1,692273,693173
91,0,693173,694523
91,1,694523,695423
91,0,695423,695969
91,1,695969,696869
91,0,696869,697095
91,1,697095,711363
91,0,711363,717798
91,1,717798,720000
91,0,720000,777600
91,1,777600,806400
91,0,806400,1036800
91,1,1036800,1065600
80,1,0,0
80,0,0,19808
80,1,19808,28800
80,0,28800,90538
80,1,90538,91438
80,0,91438,92150
80,1,92150,93050
80,0,93050,115200
80,1,115200,201600
80,0,201600,432000
80,1,432000,460800
80,0,460800,518400
80,1,518400,541930
80,0,541930,542054
80,1,542054,547200
80,0,547200,604800
80,1,604800,629448
80,0,629448,630495
80,1,630495,633600
80,0,633600,692267
80,1,692267,693167
80,0,693167,694086
80,1,694086,694986
80,0,694986,695963
80,1,695963,696863
80,0,696863,698077
80,1,698077,717057
80,0,717057,717459
80,1,717459,720000
80,0,720000,777600
80,1,777600,797789
80,0,797789,797981
80,1,797981,806400
80,0,806400,1036800
80,1,1036800,1058292
80,0,1058292,1058415
80,1,1058415,1065600
83,1,0,0
83,0,0,19692
83,1,19692,28800
83,0,28800,90848
83,1,90848,91748
83,0,91748,115200
83,1,115200,201600
83,0,201600,432000
83,1,432000,460800
83,0,460800,518400
83,1,518400,547200
83,0,547200,604800
83,1,604800,633600
83,0,633600,691200
83,1,691200,692052
83,0,692052,692282
83,1,692282,693182
83,0,693182,695980
83,1,695980,696880
83,0,696880,697104
83,1,697104,710446
83,0,710446,711613
83,1,711613,713454
83,0,713454,719463
83,1,719463,720000
83,0,720000,777600
83,1,777600,806400
83,0,806400,1036800
83,1,1036800,1065600
3,1,0,0
3,0,0,28237
3,1,28237,28800
3,0,28800,91434
3,1,91434,92334
3,0,92334,115200
3,1,115200,175045
3,0,175045,175211
3,1,175211,177118
3,0,177118,184277
3,1,184277,187959
3,0,187959,193272
3,1,193272,194172
3,0,194172,200291
3,1,200291,201600
3,0,201600,432000
3,1,432000,440400
3,0,440400,458187
3,1,458187,460800
3,0,460800,520013
3,1,520013,521065
3,0,521065,525234
3,1,525234,526134
3,0,526134,528173
3,1,528173,532809
3,0,532809,536800
3,1,536800,538626
3,0,538626,543343
3,1,543343,547200
3,0,547200,604800
3,1,604800,621711
3,0,621711,631422
3,1,631422,632617
3,0,632617,633600
3,1,633600,693486
3,0,693486,694373
3,1,694373,695273
3,0,695273,696249
3,1,696249,697149
3,0,697149,697376
3,1,697376,720000
3,0,720000,777600
3,1,777600,797986
3,0,797986,798315
3,1,798315,803857
3,0,803857,804025
3,1,804025,806400
3,0,806400,1036800
3,1,1036800,1065600
41,1,0,0
41,0,0,20387
41,1,20387,26038
41,0,26038,26161
41,1,26161,28800
41,0,28800,91102
41,1,91102,92002
41,0,92002,92147
41,1,92147,93047
41,0,93047,115200
41,1,115200,201600
41,0,201600,432000
41,1,432000,460800
41,0,460800,518400
41,1,518400,547200
41,0,547200,604800
41,1,604800,633600
41,0,633600,691200
41,1,691200,693534
41,0,693534,694426
41,1,694426,695326
41,0,695326,696297
41,1,696297,697197
41,0,697197,697425
41,1,697425,720000
41,0,720000,777600
41,1,777600,798069
41,0,798069,798377
41,1,798377,806400
41,0,806400,1036800
41,1,1036800,1065600
96,1,0,0
96,0,0,24908
96,1,24908,25808
96,0,25808,25940
96,1,25940,28800
96,0,28800,90823
96,1,90823,92703
96,0,92703,115200
96,1,115200,172800
96,0,172800,176579
96,1,176579,178391
96,0,178391,185778
96,1,185778,188539
96,0,188539,193214
96,1,193214,194782
96,0,194782,196273
96,1,196273,197173
96,0,197173,199390
96,1,199390,201203
96,0,201203,201600
96,1,201600,432000
96,0,432000,434696
96,1,434696,443233
96,0,443233,456089
96,1,456089,458845
96,0,458845,460800
96,1,460800,518400
96,0,518400,529730
96,1,529730,530886
96,0,530886,534233
96,1,534233,536052
96,0,536052,541562
96,1,541562,542940
96,0,542940,547200
96,1,547200,604800
96,0,604800,611995
96,1,611995,614752
96,0,614752,623588
96,1,623588,624488
96,0,624488,630648
96,1,630648,633600
96,0,633600,691200
96,1,691200,692110
96,0,692110,692278
96,1,692278,693327
96,0,693327,694064
96,1,694064,695818
96,0,695818,711386
96,1,711386,712285
96,0,712285,719906
96,1,719906,720000
96,0,720000,801191
96,1,801191,802375
96,0,802375,804610
96,1,804610,806400
96,0,806400,1040901
96,1,1040901,1051645
96,0,1051645,1056273
96,1,1056273,1058998
96,0,1058998,1062288
96,1,1062288,1064462
96,0,1064462,1065600
140,1,0,177546
140,0,177546,185365
140,1,185365,191991
140,0,191991,201600
140,1,201600,438353
140,0,438353,444407
140,1,444407,447177
140,0,447177,454133
140,1,454133,455033
140,0,455033,460518
140,1,460518,460800
140,0,460800,518400
140,1,518400,524462
140,0,524462,535831
140,1,535831,540473
140,0,540473,547200
140,1,547200,610181
140,0,610181,617206
140,1,617206,618106
140,0,618106,624618
140,1,624618,627388
140,0,627388,633600
140,1,633600,693652
140,0,693652,694478
140,1,694478,695378
140,0,695378,696354
140,1,696354,697254
140,0,697254,697482
140,1,697482,700322
140,0,700322,710003
140,1,710003,714203
140,0,714203,720000
140,1,720000,784661
140,0,784661,790602
140,1,790602,793371
140,0,793371,806400
140,1,806400,1043677
140,0,1043677,1050379
140,1,1050379,1054071
140,0,1054071,1060780
140,1,1060780,1061680
140,0,1061680,1065600
143,1,0,0
143,0,0,20201
143,1,20201,21101
143,0,21101,21975
143,1,21975,22875
143,0,22875,23276
143,1,23276,24176
143,0,24176,24306
143,1,24306,25206
143,0,25206,26012
143,1,26012,26912
143,0,26912,28179
143,1,28179,28800
143,0,28800,90821
143,1,90821,91721
143,0,91721,91901
143,1,91901,92802
143,0,92802,115200
143,1,115200,201600
143,0,201600,432000
143,1,432000,451627
143,0,451627,453920
143,1,453920,460800
143,0,460800,518400
143,1,518400,547200
143,0,547200,604800
143,1,604800,633600
143,0,633600,691200
143,1,691200,693179
143,0,693179,694064
143,1,694064,694964
143,0,694964,695940
143,1,695940,696840
143,0,696840,697068
143,1,697068,720000
143,0,720000,777600
143,1,777600,797499
143,0,797499,798010
143,1,798010,806400
143,0,806400,1036800
143,1,1036800,1065600
146,1,0,0
146,0,0,21777
146,1,21777,22677
146,0,22677,22920
146,1,22920,24794
146,0,24794,25096
146,1,25096,25996
146,0,25996,26177
146,1,26177,27077
146,0,27077,27265
146,1,27265,28165
146,0,28165,28409
146,1,28409,28800
146,0,28800,90851
146,1,90851,91751
146,0,91751,115200
146,1,115200,184712
146,0,184712,186633
146,1,186633,197908
146,0,197908,200777
146,1,200777,201600
146,0,201600,444129
146,1,444129,450630
146,0,450630,453382
146,1,453382,460800
146,0,460800,518400
146,1,518400,534961
146,0,534961,537826
146,1,537826,547200
146,0,547200,604800
146,1,604800,620413
146,0,620413,625700
146,1,625700,629844
146,0,629844,631549
146,1,631549,633470
146,0,633470,633600
146,1,633600,692273
146,0,692273,694547
146,1,694547,695774
146,0,695774,695945
146,1,695945,696845
146,0,696845,697072
146,1,697072,697972
146,0,697972,705735
146,1,705735,720000
146,0,720000,777600
146,1,777600,779004
146,0,779004,781117
146,1,781117,784492
146,0,784492,787845
146,1,787845,806400
146,0,806400,1036800
146,1,1036800,1040917
146,0,1040917,1045285
146,1,1045285,1046185
146,0,1046185,1052926
146,1,1052926,1055688
146,0,1055688,1065600
165,1,0,0
165,0,0,183210
165,1,183210,196464
165,0,196464,196585
165,1,196585,201600
165,0,201600,432000
165,1,432000,438290
165,0,438290,438418
165,1,438418,460800
165,0,460800,518400
165,1,518400,547200
165,0,547200,604800
165,1,604800,633600
165,0,633600,691200
165,1,691200,691477
165,0,691477,692253
165,1,692253,693153
165,0,693153,694071
165,1,694071,694971
165,0,694971,695949
165,1,695949,696849
165,0,696849,697068
165,1,697068,720000
165,0,720000,777600
165,1,777600,797629
165,0,797629,798210
165,1,798210,806400
165,0,806400,1036800
165,1,1036800,1055228
165,0,1055228,1060871
165,1,1060871,1065600
95,1,0,0
95,0,0,20432
95,1,20432,26163
95,0,26163,26411
95,1,26411,28800
95,0,28800,91356
95,1,91356,92256
95,0,92256,92676
95,1,92676,93576
95,0,93576,115200
95,1,115200,195062
95,0,195062,195184
95,1,195184,201600
95,0,201600,445140
95,1,445140,451214
95,0,451214,459545
95,1,459545,460800
95,0,460800,526538
95,1,526538,527438
95,0,527438,530270
95,1,530270,533992
95,0,533992,544043
95,1,544043,547200
95,0,547200,615451
95,1,615451,623485
95,0,623485,626097
95,1,626097,629218
95,0,629218,632374
95,1,632374,633600
95,0,633600,698811
95,1,698811,699711
95,0,699711,703772
95,1,703772,707519
95,0,707519,719644
95,1,719644,720000
95,0,720000,779867
95,1,779867,781959
95,0,781959,787163
95,1,787163,792747
95,0,792747,795181
95,1,795181,796081
95,0,796081,805436
95,1,805436,806400
95,0,806400,1043306
95,1,1043306,1044432
95,0,1044432,1046680
95,1,1046680,1054231
95,0,1054231,1059473
95,1,1059473,1060576
95,0,1060576,1062668
95,1,1062668,1065600
27,1,0,0
27,0,0,19685
27,1,19685,20585
27,0,20585,20707
27,1,20707,22571
27,0,22571,22741
27,1,22741,25531
27,0,25531,25656
27,1,25656,28800
27,0,28800,90410
27,1,90410,93194
27,0,93194,115200
27,1,115200,194120
27,0,194120,195200
27,1,195200,201600
27,0,201600,432000
27,1,432000,452053
27,0,452053,452177
27,1,452177,460800
27,0,460800,518400
27,1,518400,519255
27,0,519255,527579
27,1,527579,547200
27,0,547200,604800
27,1,604800,629415
27,0,629415,631075
27,1,631075,633600
27,0,633600,691200
27,1,691200,693242
27,0,693242,694068
27,1,694068,694968
27,0,694968,695945
27,1,695945,696845
27,0,696845,697072
27,1,697072,720000
27,0,720000,777600
27,1,777600,806400
27,0,806400,1036800
27,1,1036800,1065600
55,1,0,0
55,0,0,20319
55,1,20319,21219
55,0,21219,21354
55,1,21354,26004
55,0,26004,26197
55,1,26197,28800
55,0,28800,90401
55,1,90401,93155
55,0,93155,115200
55,1,115200,201600
55,0,201600,432000
55,1,432000,460800
55,0,460800,518400
55,1,518400,547200
55,0,547200,604800
55,1,604800,629349
55,0,629349,631606
55,1,631606,633600
55,0,633600,691200
55,1,691200,693234
55,0,693234,694064
55,1,694064,694964
55,0,694964,695941
55,1,695941,696841
55,0,696841,697073
55,1,697073,712247
55,0,712247,720000
55,1,720000,786126
55,0,786126,791264
55,1,791264,797678
55,0,797678,798007
55,1,798007,798907
55,0,798907,804369
55,1,804369,806400
55,0,806400,1036800
55,1,1036800,1065600
65,1,0,441664
65,0,441664,441791
65,1,441791,442691
65,0,442691,451126
65,1,451126,460800
65,0,460800,537225
65,1,537225,547200
65,0,547200,607187
65,1,607187,609106
65,0,609106,610418
65,1,610418,612245
65,0,612245,612389
65,1,612389,613289
65,0,613289,613917
65,1,613917,614818
65,0,614818,618346
65,1,618346,619246
65,0,619246,619732
65,1,619732,623425
65,0,623425,623564
65,1,623564,627361
65,0,627361,627495
65,1,627495,628396
65,0,628396,628523
65,1,628523,629423
65,0,629423,631722
65,1,631722,633600
65,0,633600,691200
65,1,691200,693353
65,0,693353,694179
65,1,694179,695080
65,0,695080,696058
65,1,696058,696958
65,0,696958,697181
65,1,697181,711451
65,0,711451,711574
65,1,711574,720000
65,0,720000,777600
65,1,777600,777758
65,0,777758,778389
65,1,778389,781562
65,0,781562,789519
65,1,789519,790419
65,0,790419,800062
65,1,800062,800975
65,0,800975,803847
65,1,803847,804747
65,0,804747,806400
155,1,0,0
155,0,0,21897
155,1,21897,22870
155,0,22870,23524
155,1,23524,24424
155,0,24424,28800
155,1,28800,86400
155,0,86400,91786
155,1,91786,93606
155,0,93606,115200
155,1,115200,193001
155,0,193001,201600
155,1,201600,442755
155,0,442755,445506
155,1,445506,446406
155,0,446406,460800
155,1,460800,533929
155,0,533929,539810
155,1,539810,540710
155,0,540710,547200
155,1,547200,626476
155,0,626476,628576
155,1,628576,629513
155,0,629513,633600
155,1,633600,693793
155,0,693793,694619
155,1,694619,695520
155,0,695520,696496
155,1,696496,697396
155,0,697396,697622
155,1,697622,706141
155,0,706141,711522
155,1,711522,714281
155,0,714281,718834
155,1,718834,719734
155,0,719734,720000
155,1,720000,798264
155,0,798264,798579
155,1,798579,803222
155,0,803222,806400
155,1,806400,1057071
155,0,1057071,1065600
170,1,0,0
170,0,0,19739
170,1,19739,20639
170,0,20639,20767
170,1,20767,21667
170,0,21667,22029
170,1,22029,22929
170,0,22929,26684
170,1,26684,28800
170,0,28800,91139
170,1,91139,92039
170,0,92039,92171
170,1,92171,93071
170,0,93071,115200
170,1,115200,174871
170,0,174871,175288
170,1,175288,201600
170,0,201600,432000
170,1,432000,448225
170,0,448225,460800
170,1,460800,527565
170,0,527565,547200
170,1,547200,621447
170,0,621447,633600
170,1,633600,693628
170,0,693628,694460
170,1,694460,695360
170,0,695360,696334
170,1,696334,697234
170,0,697234,697460
170,1,697460,708877
170,0,708877,720000
170,1,720000,787417
170,0,787417,806400
170,1,806400,1054193
170,0,1054193,1062311
170,1,1062311,1063219
170,0,1063219,1065600
77,1,0,0
77,0,0,90402
77,1,90402,93157
77,0,93157,115200
77,1,115200,181651
77,0,181651,201600
77,1,201600,437758
77,0,437758,449947
77,1,449947,460800
77,0,460800,518400
77,1,518400,547200
77,0,547200,604800
77,1,604800,606049
77,0,606049,621847
77,1,621847,623669
77,0,623669,626046
77,1,626046,626946
77,0,626946,628991
77,1,628991,629891
77,0,629891,631606
77,1,631606,633600
77,0,633600,805029
77,1,805029,806400
77,0,806400,1036800
77,1,1036800,1065600
175,1,0,0
175,0,0,19366
175,1,19366,20266
175,0,20266,28800
175,1,28800,86400
175,0,86400,90835
175,1,90835,92701
175,0,92701,115200
175,1,115200,179591
175,0,179591,180862
175,1,180862,187939
175,0,187939,190882
175,1,190882,192788
175,0,192788,194113
175,1,194113,195013
175,0,195013,195136
175,1,195136,196036
175,0,196036,200247
175,1,200247,201147
175,0,201147,201600
175,1,201600,435524
175,0,435524,437743
175,1,437743,441553
175,0,441553,444605
175,1,444605,451263
175,0,451263,460800
175,1,460800,532667
175,0,532667,546169
175,1,546169,547200
175,0,547200,604800
175,1,604800,612536
175,0,612536,623131
175,1,623131,624999
175,0,624999,632935
175,1,632935,633600
175,0,633600,691200
175,1,691200,693178
175,0,693178,694068
175,1,694068,694968
175,0,694968,700188
175,1,700188,703251
175,0,703251,720000
175,1,720000,784915
175,0,784915,796034
175,1,796034,797961
175,0,797961,806400
175,1,806400,1040961
175,0,1040961,1062759
175,1,1062759,1064658
175,0,1064658,1065600
188,1,0,0
188,0,0,21163
188,1,21163,22063
188,0,22063,22678
188,1,22678,23578
188,0,23578,24368
188,1,24368,25268
188,0,25268,26011
188,1,26011,26911
188,0,26911,28770
188,1,28770,28800
188,0,28800,90821
188,1,90821,92691
188,0,92691,115200
188,1,115200,201600
188,0,201600,691200
188,1,691200,693176
188,0,693176,694064
188,1,694064,694964
188,0,694964,695940
188,1,695940,696840
188,0,696840,697069
188,1,697069,720000
188,0,720000,777600
188,1,777600,784086
188,0,784086,787436
188,1,787436,797546
188,0,797546,798103
188,1,798103,806400
188,0,806400,1036800
188,1,1036800,1065600
191,1,0,0
191,0,0,22696
191,1,22696,24556
191,0,24556,28800
191,1,28800,86400
191,0,86400,90960
191,1,90960,92820
191,0,92820,115200
191,1,115200,172800
191,0,172800,176291
191,1,176291,180903
191,0,180903,188620
191,1,188620,190540
191,0,190540,193077
191,1,193077,196587
191,0,196587,199593
191,1,199593,201600
191,0,201600,694230
191,1,694230,695130
191,0,695130,696105
191,1,696105,697005
191,0,697005,697232
191,1,697232,720000
191,0,720000,777600
191,1,777600,797844
191,0,797844,798166
191,1,798166,806400
191,0,806400,1036800
191,1,1036800,1065600
40,1,0,0
40,0,0,20322
40,1,20322,22698
40,0,22698,22869
40,1,22869,26398
40,0,26398,28466
40,1,28466,28800
40,0,28800,172800
40,1,172800,174736
40,0,174736,174975
40,1,174975,175875
40,0,175875,179893
40,1,179893,181222
40,0,181222,181581
40,1,181581,182481
40,0,182481,184055
40,1,184055,199034
40,0,199034,201600
40,1,201600,460800
40,0,460800,518400
40,1,518400,547200
40,0,547200,604800
40,1,604800,626719
40,0,626719,633600
90,1,0,0
90,0,0,23430
90,1,23430,24331
90,0,24331,24783
90,1,24783,25683
90,0,25683,25941
90,1,25941,26841
90,0,26841,27016
90,1,27016,27916
90,0,27916,28594
90,1,28594,28800
90,0,28800,90822
90,1,90822,91722
90,0,91722,91866
90,1,91866,92766
90,0,92766,115200
90,1,115200,191061
90,0,191061,193036
90,1,193036,194981
90,0,194981,200534
90,1,200534,201600
90,0,201600,432000
90,1,432000,446067
90,0,446067,446414
90,1,446414,460800
90,0,460800,518400
90,1,518400,543932
90,0,543932,547200
90,1,547200,612362
90,0,612362,615130
90,1,615130,621235
90,0,621235,633600
90,1,633600,693235
90,0,693235,694064
90,1,694064,694964
90,0,694964,695940
90,1,695940,696840
90,0,696840,697067
90,1,697067,700854
90,0,700854,705593
90,1,705593,706523
90,0,706523,709635
90,1,709635,720000
90,0,720000,777600
90,1,777600,786186
90,0,786186,796694
90,1,796694,797594
90,0,797594,798153
90,1,798153,803675
90,0,803675,806400
90,1,806400,1050926
90,0,1050926,1053696
90,1,1053696,1054596
90,0,1054596,1055215
90,1,1055215,1065600
169,1,0,0
169,0,0,19424
169,1,19424,20324
169,0,20324,20526
169,1,20526,21426
169,0,21426,21615
169,1,21615,22515
169,0,22515,23177
169,1,23177,24077
169,0,24077,24209
169,1,24209,25109
169,0,25109,26441
169,1,26441,28353
169,0,28353,28800
169,1,28800,86400
169,0,86400,91309
169,1,91309,93161
169,0,93161,115200
169,1,115200,174800
169,0,174800,174982
169,1,174982,201600
169,0,201600,432000
169,1,432000,460800
169,0,460800,518400
169,1,518400,524053
169,0,524053,524714
169,1,524714,547200
169,0,547200,604800
169,1,604800,629833
169,0,629833,631563
169,1,631563,633600
169,0,633600,691200
169,1,691200,693297
169,0,693297,694071
169,1,694071,694971
169,0,694971,695946
169,1,695946,696846
169,0,696846,697073
169,1,697073,720000
169,0,720000,777600
169,1,777600,806400
169,0,806400,1036800
169,1,1036800,1065600
71,1,0,432876
71,0,432876,445173
71,1,445173,451727
71,0,451727,455698
71,1,455698,460800
71,0,460800,518400
71,1,518400,520645
71,0,520645,533897
71,1,533897,538754
71,0,538754,547200
71,1,547200,604800
71,0,604800,617427
71,1,617427,623093
71,0,623093,633600
71,1,633600,691200
71,0,691200,708744
71,1,708744,709645
71,0,709645,714898
71,1,714898,717668
71,0,717668,720000
71,1,720000,777600
71,0,777600,779713
71,1,779713,781538
71,0,781538,784661
71,1,784661,785577
71,0,785577,788959
71,1,788959,796561
71,0,796561,806400
71,1,806400,1036800
71,0,1036800,1053020
71,1,1053020,1056793
71,0,1056793,1065600
48,1,0,0
48,0,0,20034
48,1,20034,20934
48,0,20934,21114
48,1,21114,22014
48,0,22014,23406
48,1,23406,24306
48,0,24306,25577
48,1,25577,26477
48,0,26477,26603
48,1,26603,27503
48,0,27503,28235
48,1,28235,28800
48,0,28800,90824
48,1,90824,91724
48,0,91724,91855
48,1,91855,92755
48,0,92755,115200
48,1,115200,201600
48,0,201600,613440
48,1,613440,614340
48,0,614340,618478
48,1,618478,622162
48,0,622162,633600
48,1,633600,693180
48,0,693180,708508
48,1,708508,709408
48,0,709408,720000
48,1,720000,780522
48,0,780522,782753
48,1,782753,797562
48,0,797562,798140
48,1,798140,806400
48,0,806400,1036800
48,1,1036800,1065600
78,1,0,172800
78,0,172800,178218
78,1,178218,179120
78,0,179120,201600
78,1,201600,432000
78,0,432000,438891
78,1,438891,439791
78,0,439791,443947
78,1,443947,446716
78,0,446716,453852
78,1,453852,455233
78,0,455233,459212
78,1,459212,460800
78,0,460800,518400
78,1,518400,521648
78,0,521648,528481
78,1,528481,530466
78,0,530466,547200
78,1,547200,606528
78,0,606528,633600
78,1,633600,691293
78,0,691293,720000
78,1,720000,777600
78,0,777600,786945
78,1,786945,790631
78,0,790631,806400
78,1,806400,1036800
78,0,1036800,1041205
78,1,1041205,1043976
78,0,1043976,1065600
182,1,0,0
182,0,0,20026
182,1,20026,22871
182,0,22871,23170
182,1,23170,24070
182,0,24070,24307
182,1,24307,25207
182,0,25207,25393
182,1,25393,26293
182,0,26293,26602
182,1,26602,27502
182,0,27502,27997
182,1,27997,28800
182,0,28800,90825
182,1,90825,91725
182,0,91725,91856
182,1,91856,92756
182,0,92756,115200
182,1,115200,177133
182,0,177133,179522
182,1,179522,201600
182,0,201600,432000
182,1,432000,460800
182,0,460800,518400
182,1,518400,547200
182,0,547200,604800
182,1,604800,607155
182,0,607155,609470
182,1,609470,610370
182,0,610370,615539
182,1,615539,633600
182,0,633600,691200
182,1,691200,693236
182,0,693236,694068
182,1,694068,694968
182,0,694968,695943
182,1,695943,696843
182,0,696843,697071
182,1,697071,720000
182,0,720000,777600
182,1,777600,782017
182,0,782017,790015
182,1,790015,806400
182,0,806400,1036800
182,1,1036800,1065600
31,1,0,0
31,0,0,19787
31,1,19787,28800
31,0,28800,90777
31,1,90777,91677
31,0,91677,91912
31,1,91912,92813
31,0,92813,115200
31,1,115200,201600
31,0,201600,432000
31,1,432000,460800
31,0,460800,518400
31,1,518400,547200
31,0,547200,604800
31,1,604800,633600
31,0,633600,692259
31,1,692259,693159
31,0,693159,694079
31,1,694079,694979
31,0,694979,695956
31,1,695956,696856
31,0,696856,698070
31,1,698070,715117
31,0,715117,716109
31,1,716109,720000
31,0,720000,777600
31,1,777600,806400
31,0,806400,1036800
31,1,1036800,1065600
97,1,0,0
97,0,0,21019
97,1,21019,21919
97,0,21919,22399
97,1,22399,23299
97,0,23299,23609
97,1,23609,24509
97,0,24509,25235
97,1,25235,26135
97,0,26135,26681
97,1,26681,27581
97,0,27581,27952
97,1,27952,28800
97,0,28800,92115
97,1,92115,93015
97,0,93015,93637
97,1,93637,94537
97,0,94537,115200
97,1,115200,172800
97,0,172800,180281
97,1,180281,181181
97,0,181181,188593
97,1,188593,189751
97,0,189751,192304
97,1,192304,195086
97,0,195086,201600
97,1,201600,460800
97,0,460800,523536
97,1,523536,528200
97,0,528200,539371
